,moves
1460,30.0
1461,12.0
1462,23.0
1463,16.0
1464,1.0
1465,1.0
1466,6.0
1467,22.0
1468,5.0
1469,1.0
1470,1.0
1471,11.0
1472,1.0
1473,11.0
1474,18.0
1475,27.0
1476,2.0
1477,14.0
1478,1.0
1479,2.0
1480,2.0
1481,30.0
1482,12.0
1483,1.0
1484,30.0
1485,7.0
1486,1.0
1487,3.0
1488,16.0
1489,12.0
1490,2.0
1491,23.0
1492,4.0
1493,1.0
1494,7.0
1495,1.0
1496,1.0
1497,3.0
1498,1.0
1499,24.0
1500,17.0
1501,14.0
1502,6.0
1503,3.0
1504,17.0
1505,1.0
1506,16.0
1507,1.0
1508,1.0
1509,8.0
1510,1.0
1511,1.0
1512,8.0
1513,27.0
1514,3.0
1515,3.0
1516,28.0
1517,10.0
1518,1.0
1519,2.0
1520,1.0
1521,13.0
1522,1.0
1523,5.0
1524,8.0
1525,28.0
1526,30.0
1527,1.0
1528,2.0
1529,9.0
1530,6.0
1531,23.0
1532,1.0
1533,1.0
1534,5.0
1535,2.0
1536,1.0
1537,8.0
1538,1.0
1539,2.0
1540,11.0
1541,1.0
1542,16.0
1543,13.0
1544,2.0
1545,5.0
1546,3.0
1547,6.0
1548,6.0
1549,11.0
1550,1.0
1551,1.0
1552,30.0
1553,2.0
1554,2.0
1555,3.0
1556,1.0
1557,3.0
1558,2.0
1559,9.0
1560,1.0
1561,11.0
1562,20.0
1563,7.0
1564,12.0
1565,3.0
1566,2.0
1567,14.0
1568,4.0
1569,1.0
1570,6.0
1571,6.0
1572,2.0
1573,14.0
1574,15.0
1575,23.0
1576,30.0
1577,8.0
1578,1.0
1579,3.0
1580,9.0
1581,14.0
1582,2.0
1583,5.0
1584,30.0
1585,1.0
1586,26.0
1587,1.0
1588,5.0
1589,6.0
1590,5.0
1591,30.0
1592,1.0
1593,3.0
1594,1.0
1595,6.0
1596,30.0
1597,5.0
1598,8.0
1599,10.0
1600,16.0
1601,3.0
1602,4.0
1603,13.0
1604,1.0
1605,9.0
1606,3.0
